date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,no,no2,nox,so2,casos_total,poblacio_total,incidencia_1000
2021-10-28,1.01875,222.583333333333,83.375,982.970833333333,84.125,16.1583333333333,21.1,12.5,4.7,27.33,41.88,83.42,NA,25,13052,1.91541526202881
2021-10-29,2.13541666666667,264.875,90.8125,978.5,49.3958333333333,17.2229166666667,19.6,15.4,14,14.08,32.83,54.21,NA,22,11714,1.87809458767287
2021-10-30,1.46875,269.166666666667,79.1875,978.845833333333,121.3125,19.03125,24,15.5,0.1,10.13,18.65,33.91,NA,5,2701,1.85116623472788
2021-10-31,2.71875,308.208333333333,58.6041666666667,977.90625,135.791666666667,17.5958333333333,22.1,12.9,2,5.54,17.62,25.92,NA,10,6637,1.50670483652253
2021-11-01,1.81666666666667,298.3125,53,978.65,108.125,14.3041666666667,18.4,12.2,0,13.75,36.96,57.88,NA,9,4813,1.86993559110742
2021-11-02,1.71041666666667,318.708333333333,62.375,973.94375,89.4375,11.9791666666667,15.2,8.8,0.2,18.17,37.25,64.96,NA,42,21446,1.95840716217476
2021-11-03,1.40416666666667,235.9375,74.8958333333333,982.202083333333,122.958333333333,9.82083333333333,15.5,6.6,6.7,7.75,29.42,41.04,NA,40,20131,1.98698524663454
2021-11-04,1.3375,267.5,73.6458333333333,988.741666666667,127.645833333333,9.41875,15.6,6,0,31.17,38.74,86.04,NA,30,17119,1.75243881067819
2021-11-05,1.26041666666667,261.166666666667,44.4583333333333,991.554166666667,149.458333333333,10.8979166666667,17.3,6.4,0,15,34.08,56.62,NA,24,11843,2.02651355230938
2021-11-06,1.3375,290.020833333333,42.3541666666667,987.625,143.583333333333,11.75625,16.6,7.4,0,13.21,31.88,51.71,NA,6,3182,1.88560653676933
2021-11-07,1.31458333333333,238.395833333333,61.4166666666667,984.647916666666,140.8125,12.89375,19.9,8.7,0,25.54,48,87,NA,6,4962,1.20918984280532
2021-11-08,0.939583333333333,187.770833333333,62.2083333333333,987.527083333333,84.1458333333333,12.3125,17.9,8.4,1.2,39.29,49.5,109.33,NA,48,26995,1.77810705686238
2021-11-09,1.13541666666667,226.854166666667,80.2708333333333,986.275,20.2916666666667,12.2708333333333,14.1,10.4,8.5,52.42,39.46,119.17,NA,42,20029,2.09695940885716
2021-11-10,1.54791666666667,168.895833333333,83.0625,986.491666666667,27.9791666666667,13.7520833333333,16.2,11.5,4.9,25.05,44,82.1,NA,41,21267,1.92786946913058
2021-11-11,1.3125,266.041666666667,71.2708333333333,985.78125,56.7083333333333,14.36875,17.4,12.7,1.4,28.29,37.83,81,NA,42,18758,2.23904467427231
2021-11-12,0.945833333333333,229.041666666667,68.3541666666667,987.45,107.458333333333,14.8583333333333,19.2,12.4,0,7.21,28.08,38.92,NA,17,7318,2.32303908171632
2021-11-13,0.970833333333333,207.145833333333,79.4791666666667,984.9125,102.020833333333,12.75625,17.1,9.5,0.8,5.92,23.75,32.54,NA,11,6372,1.7263025737602
2021-11-14,0.997916666666667,257,76.3541666666667,984.95,52.2708333333333,11.0041666666667,13.9,8.3,0,40.5,33.5,95.42,NA,20,11423,1.75085354110129
2021-11-15,1.48125,273.666666666667,70.3125,987.272916666667,30.75,10.2479166666667,12,9,2.2,13.62,30.92,51.58,NA,52,25241,2.06014024800919
2021-11-16,1.63125,244.8125,71.4375,989.852083333333,119.291666666667,10.50625,16.3,7.4,0,32.75,36.21,85.88,NA,35,15260,2.29357798165138
2021-11-17,1.35625,243.791666666667,68.6458333333333,996.2,118.958333333333,10.2375,16.6,6.6,0,24.17,36,73.04,NA,40,20438,1.95713866327429
2021-11-18,0.889583333333333,229.875,77.8958333333333,998.202083333333,114.833333333333,10.4520833333333,17,6.3,0,44.17,43.42,110.79,NA,34,20491,1.65926504318969
2021-11-19,0.641666666666667,234.854166666667,83.8333333333333,993.24375,64.7708333333333,10.6604166666667,14.9,6.7,0,31.67,37.04,85.21,NA,36,18999,1.89483657034581
2021-11-20,0.891666666666667,256.208333333333,76.5833333333333,983.05,92.0833333333333,11.9729166666667,17.3,9.3,0,13.5,30.5,51.04,NA,7,5128,1.36505460218409
2021-11-21,1.21458333333333,184.458333333333,76.9166666666667,981.1625,70.9791666666667,10.9583333333333,14.1,7.7,0.1,33.33,46.79,97.5,NA,14,11417,1.22624156958921
2021-11-22,1.73125,131.0625,86.2708333333333,983.210416666666,9.64583333333333,10.1666666666667,12.4,8.8,43.3,13.61,43.7,64.48,NA,60,29676,2.02183582693085
2021-11-23,1.78125,183.166666666667,93.7291666666667,979.497916666667,17.2708333333333,9.01458333333333,11.8,6.6,12.6,22.29,46.71,80.62,NA,60,31174,1.92468082376339
2021-11-24,1.38333333333333,227.0625,86.5625,974.675,59.3125,8.03958333333333,12,5.3,25.1,15.88,32.29,56.04,NA,31,16849,1.83987180248086
2021-11-25,1.625,312.8125,72.7708333333333,974.8125,114.3125,7.64166666666667,11.8,4.7,0,21.25,25.42,57.75,NA,50,23728,2.10721510451787
2021-11-26,3.30625,320.541666666667,64.3958333333333,969.841666666667,100.270833333333,7.78125,11.5,4.5,0,9.42,21.54,35.58,NA,29,17220,1.68408826945412
2021-11-27,3.54791666666667,316.604166666667,64.875,974.997916666667,94.0416666666667,5.50416666666667,8.9,3.3,0,1.33,6.46,8.46,NA,16,11933,1.34081957596581
2021-11-28,1.9375,282.75,64.0208333333333,982.216666666667,112.625,7.5,12.8,3.8,0,23.79,35.62,71.67,NA,19,10491,1.81107616051854
2021-11-29,1.16666666666667,230.4375,77.3333333333333,993.58125,89.5208333333333,8.75416666666667,13.5,5.3,0,37.71,38.88,96.54,NA,63,27945,2.25442834138486
2021-11-30,1.47083333333333,296.770833333333,74.7708333333333,985.016666666667,82.4583333333333,9.33333333333333,13.9,6.6,1.8,41.5,38.12,101.33,NA,53,28543,1.85684756332551
2021-12-01,2.48958333333333,329.5,60.75,977.427083333333,105.541666666667,8.73541666666667,11.5,5.7,0,11.15,23.75,40.86,NA,42,20922,2.00745626613135
2021-12-02,1.29166666666667,279.375,61.125,985.6875,105.395833333333,8.00833333333333,13.1,3.7,0,14.92,35.15,57.54,NA,41,25271,1.62241304261802
2021-12-03,3.075,311.395833333333,64.8333333333333,984.64375,92.1041666666667,11.18125,15.7,7.5,0,NA,NA,NA,NA,41,22723,1.80433921577257
2021-12-04,4.60625,328.166666666667,57.8333333333333,980.85,106.75,8.11875,10,5.3,0,NA,NA,NA,NA,15,7130,2.10378681626928
2021-12-05,2.01666666666667,314.833333333333,56.7291666666667,986.354166666667,90.125,8.8125,12.7,5,0,NA,NA,NA,NA,18,10448,1.72281776416539
2021-12-06,1.50625,259.208333333333,74.3541666666667,984.6625,98.0625,11.05,16.5,6.1,0,24.33,40.33,77.56,NA,17,12085,1.40670252378982
2021-12-07,5.07291666666667,312.020833333333,51.2916666666667,975.885416666667,104.708333333333,10.1958333333333,13,6.3,0,4.62,9.46,15.79,NA,47,29828,1.57570068392115
2021-12-08,3.60208333333333,318.041666666667,63.4791666666667,981.816666666667,73.8958333333333,7.3875,10.3,4.8,0,4.46,20.75,27.25,NA,23,13121,1.75291517414831
2021-12-09,4.75416666666667,321.9375,62.3125,977.5125,61.6041666666667,12.3208333333333,15.4,8.7,0,1.92,13.38,16.25,NA,54,26006,2.0764438975621
2021-12-10,1.35208333333333,236.479166666667,76.4375,987.464583333333,93.9375,8.48125,14.3,4,0,22.42,35.83,69.75,NA,52,27512,1.8900843268392
2021-12-11,1.15,283.604166666667,78.625,995.010416666667,99.9166666666667,10.2458333333333,14.8,7.2,0,13.5,28.12,48.54,NA,11,7590,1.44927536231884
2021-12-12,1.25,270.8125,83.9375,995.427083333333,99.7916666666667,10.1979166666667,15.9,5.8,0,51.88,37.25,116.46,NA,31,20161,1.53762214175884
2021-12-13,0.85,235.1875,77.1458333333333,995.516666666667,100.833333333333,9.71875,16.4,5,0.1,57.75,38.62,126.96,NA,72,32559,2.21137012807519
2021-12-14,0.79375,238.645833333333,68.9166666666667,995.995833333333,100.729166666667,9.89791666666667,17.3,6.5,0,55.92,45.04,130.12,NA,52,27602,1.88392145496703
2021-12-15,0.954166666666667,240.645833333333,83.4166666666667,998.391666666667,96.4791666666667,8.7875,14.8,5.3,0,73.62,40.08,152.42,NA,36,18856,1.90920661858294
2021-12-16,0.625,196,85.125,999.25625,81.375,8.95416666666667,13.8,6.1,0,47.75,38.62,111.38,NA,46,27098,1.69754225404089
2021-12-17,0.841666666666667,237.895833333333,83.9375,998.691666666667,95.5625,8.07708333333333,14.4,4,0,35.5,36.12,90.42,NA,38,23697,1.60357851204794
2021-12-18,1.13125,263.645833333333,84.7916666666667,995.502083333333,96.7708333333333,7.8375,13.8,4,0,15.62,29.75,53.5,NA,31,20216,1.53343886030867
2021-12-19,1.05833333333333,253.25,70.6875,989.84375,98.6041666666667,8.17916666666667,15.7,4,0,15.88,29.08,53.17,NA,9,5882,1.53009180550833
2021-12-20,1.03958333333333,211.8125,75.875,989.520833333333,83.2916666666667,8.59375,13.7,3.1,0,49.42,38.25,113.67,NA,83,39245,2.11491909797426
2021-12-21,0.327083333333333,147.416666666667,91.7708333333333,990.995833333333,15.5833333333333,8.7125,9.4,7.4,1,50.04,39.38,115.67,NA,65,29632,2.19357451403888
2021-12-22,1.51666666666667,246.5,92.5,989.53125,36.9375,10.6958333333333,12.6,8.9,0.6,78.79,34.42,154.67,NA,59,28299,2.08487932435775
2021-12-23,1.27708333333333,278.354166666667,87.8958333333333,982.522916666667,29.9791666666667,12.21875,13.8,11.1,0.2,59.58,30.67,121.67,NA,58,30256,1.9169751454257
2021-12-24,2.05208333333333,305.958333333333,71.3125,976.545833333333,88.1875,13.0458333333333,17.7,10.1,0,21.42,22.38,54.92,NA,47,30029,1.56515368477139
2021-12-25,1.59166666666667,302.520833333333,69.1041666666667,978.9875,83.1666666666667,12.0479166666667,15.5,8.8,0,8.21,20.33,32.67,NA,39,20156,1.93490771978567
2021-12-26,3.25208333333333,304.9375,60.6458333333333,979.008333333333,89.5416666666667,14.9083333333333,18.7,11.4,0,20.5,16.46,47.71,NA,37,20657,1.79116038146875
2021-12-27,3.37083333333333,314.604166666667,56.8125,984.366666666667,75.3333333333333,15.6375,17.8,13.6,0,2.17,13.43,16.78,NA,99,38245,2.58857366976075
2021-12-28,2.13125,305.833333333333,61.3958333333333,989.8,92.0833333333333,15.61875,19,13.4,0,23.25,33.25,68.42,NA,85,33159,2.56340661660484
2021-12-29,1.41458333333333,289.4375,66.5625,992.822916666667,94.625,15.0604166666667,19.2,11.7,0,26.33,29.96,70.08,NA,58,26733,2.16960311225826
2021-12-30,0.70625,233.6875,73.375,995.908333333333,97.9791666666667,12.5875,19.4,8.8,0,32.5,29.38,78.96,NA,81,28381,2.85402205700997
2021-12-31,0.652083333333333,228.4375,59.4583333333333,996.170833333333,105.104166666667,13.51875,21.1,9,0,23.58,25.21,61.29,NA,75,29849,2.51264698984891
2022-01-01,0.6125,200.270833333333,76.9375,997.008333333333,103.833333333333,10.8020833333333,16.8,6.9,0,19.67,31.54,61.21,NA,42,23390,1.79563916203506
2022-01-02,1.34375,252.770833333333,72.9583333333333,992.977083333333,95.5833333333333,11.8708333333333,17.3,7.4,0,43.29,40.46,106.46,NA,34,18309,1.85701021355617
2022-01-03,2.1875,296.9375,54.5833333333333,980.497916666667,107.541666666667,15.025,21.3,9.8,0,52.83,41.17,121.88,NA,108,38717,2.78947232481856
2022-01-04,1.76666666666667,291.6875,70.1041666666667,979.6125,50.75,8.28333333333333,11.8,4.4,22.2,10.5,25.67,41.5,NA,93,28591,3.25277185128187
2022-01-05,1.89583333333333,316.104166666667,48.1458333333333,986.477083333333,112.708333333333,5.59583333333333,10.2,2.6,0,6.71,26.33,36.33,NA,80,29648,2.69832703723691
2022-01-06,1.09375,236.020833333333,53.6041666666667,992.077083333333,109.958333333333,6.58541666666667,11.9,2.7,0,30.17,41.42,87.29,NA,43,21123,2.03569568716565
2022-01-07,2.31458333333333,297.479166666667,57.4166666666667,990.297916666667,75.8541666666667,8.98125,12.2,6.6,0,4.83,17.33,24.17,NA,76,34856,2.18039935735598
2022-01-08,3.95625,303.75,62,982.791666666667,94.0833333333333,10.6229166666667,13.1,8.6,0,1.04,6.54,7.25,NA,47,26872,1.74903245013397
2022-01-09,1.07083333333333,195.375,89.875,984.525,7.375,8.40416666666667,9.5,7.6,0.6,26.5,47.68,87.86,NA,25,14786,1.69078858379548
2022-01-10,1.2,291.583333333333,80.8541666666667,992.458333333333,113.666666666667,9.71041666666667,14.8,6.5,0,61.75,36.42,130.62,NA,123,36466,3.37300499095047
2022-01-11,1.14583333333333,235.708333333333,81.1458333333333,998.697916666667,63.9166666666667,7.29166666666667,10.9,4.3,0,54.5,37.71,120.96,NA,81,32144,2.51991040318566
2022-01-12,0.914583333333333,234.875,72.625,1003.05625,112.791666666667,5.99375,13.3,1.5,0,56,45.08,130.42,NA,86,27895,3.08298978311525
2022-01-13,1.17291666666667,242.4375,65.875,1002.00625,109.895833333333,6.46875,13.1,1.7,0,48.08,46.5,119.92,NA,81,33232,2.43740972556572
2022-01-14,1.02291666666667,254.416666666667,45.5625,996.21875,117.416666666667,7.75625,13.4,4,0,9.62,40,54.71,NA,64,24675,2.59371833839919
2022-01-15,1.67083333333333,256.916666666667,44.0833333333333,998.247916666667,117.333333333333,7.70833333333333,14.2,4.1,0,7.17,33.54,44.25,NA,47,20206,2.32604176977136
2022-01-16,1.38333333333333,296.8125,43.5416666666667,1000.52708333333,119.208333333333,8.60416666666667,15.4,5.6,0,13.29,35.04,55.58,NA,43,19374,2.21946939196862
2022-01-17,1.19375,244.479166666667,63.4583333333333,999.891666666667,118.458333333333,7.925,14.1,4.6,0,29.54,46.29,91.33,NA,112,30254,3.701989819528
2022-01-18,0.69375,232.854166666667,85.625,999.889583333333,73.2291666666667,5.83333333333333,10.9,2.2,0,35.83,43.5,98.33,NA,102,33049,3.08632636388393
2022-01-19,1.0125,230.791666666667,73.8958333333333,995.835416666666,110.770833333333,7.07083333333333,13.8,2.6,0,35.17,46.38,100.25,NA,104,31798,3.27064595257563
2022-01-20,1.09791666666667,257.770833333333,74.4583333333333,995.01875,75.1875,5.29791666666667,9.1,2.3,0,41.04,38.21,100.71,NA,66,23428,2.81714188150931
2022-01-21,1.21875,293.5,56.9166666666667,998.814583333333,123.166666666667,5.20833333333333,10.7,1.4,0,15.25,35.75,58.88,NA,81,27348,2.96182536200088
2022-01-22,1.0875,236.5625,71.2708333333333,998.047916666666,114.979166666667,5.81041666666667,12.9,1.2,0,13.04,34.62,54.38,NA,34,17442,1.94931773879142
2022-01-23,0.95,240.833333333333,80.1666666666667,999.041666666667,110.520833333333,6.57708333333333,12.5,1.9,0,55.12,46.12,130.08,NA,38,18364,2.0692659551296
2022-01-24,0.939583333333333,241.541666666667,80.7916666666667,1001.60625,125.208333333333,7.44583333333333,15.3,2.5,0,46.57,49.74,120.78,NA,103,34669,2.97095387810436
2022-01-25,1.20208333333333,224.104166666667,58.1875,999.277083333333,129.8125,9.9875,16.5,4.6,0,40.71,55.5,117.46,NA,84,34953,2.40322719079907
2022-01-26,1.34166666666667,222.583333333333,48.8541666666667,998.11875,132.270833333333,10.0833333333333,17,6.8,0,31.04,50.67,97.75,NA,76,27745,2.73923229410705
2022-01-27,1.81875,307.395833333333,38.0416666666667,999.197916666667,136.875,11.0708333333333,17.3,6.9,0,16.12,42.71,67.29,NA,71,23997,2.95870317122974
2022-01-28,1.51041666666667,255.625,38.8125,1000.94791666667,134.333333333333,11.9166666666667,19.4,7.2,0,18.38,44.38,72.25,NA,61,26913,2.26656262772638
2022-01-29,1.49583333333333,300.6875,37.9375,995.779166666667,137.770833333333,12.1770833333333,19.2,7.2,0,3.92,30.62,36.62,NA,28,15961,1.75427604786668
2022-01-30,1.55416666666667,283.229166666667,52.6666666666667,990.289583333333,135.083333333333,10.7083333333333,14.8,6.9,0,30.25,43.29,89.58,NA,26,13343,1.94858727422619
2022-01-31,1.92291666666667,306.541666666667,48.4583333333333,992.739583333333,140.104166666667,10.76875,15.7,6.4,0,35.38,31.62,85.67,NA,81,32357,2.50332231047378
2022-02-01,2.3125,250.9375,52.625,992.941666666666,145.729166666667,12.7604166666667,19.4,8.6,0,13.79,34.04,54.71,NA,41,18243,2.24743737323905
2022-02-02,1.10416666666667,234.9375,51.3125,989.966666666667,143.625,12.8854166666667,20.3,8.2,0,44,56.38,123.33,NA,45,19868,2.26494866116368
2022-02-03,0.9875,228.583333333333,73.75,990.179166666667,89.4791666666667,10.46875,14.9,7.3,0,47.25,52.21,124.29,NA,41,24610,1.66598943518895
2022-02-04,0.89375,229.333333333333,80.8541666666667,993.86875,57.1666666666667,10.0458333333333,12.9,7.6,0,24.88,35.79,73.42,NA,49,25882,1.89320763464956
2022-02-05,1.30833333333333,293.6875,55.125,996.745833333333,143.125,9.77083333333333,15.4,6.1,0,6.67,27.33,37.5,NA,15,9325,1.60857908847185
2022-02-06,1.57291666666667,288.354166666667,55.3125,995.95,151.041666666667,10.225,16.3,5.7,0,20.5,44.95,76.18,NA,19,9713,1.9561412539895
2022-02-07,1.17708333333333,243.791666666667,75.1666666666667,1001.075,115.479166666667,9.89791666666667,15.9,5.6,0,37.04,47.17,103.58,NA,63,25655,2.45566166439291
2022-02-08,1.3625,286.6875,77.1458333333333,1000.74375,155.3125,9.96666666666667,16.6,5.6,0.1,44.92,42.46,110.83,NA,48,27323,1.75676170259488
2022-02-09,1.17916666666667,234.958333333333,77.875,997.127083333333,153.895833333333,9.69375,17,4.5,0,35.54,46.54,100.67,NA,40,24505,1.6323199347072
2022-02-10,1.09583333333333,234.9375,66.0625,995.460416666667,134.0625,10.5520833333333,17.2,6.3,0,33.92,51.5,103.17,NA,25,15894,1.57292059896816
2022-02-11,0.9,236.4375,86.9375,995.15625,25.8541666666667,9.49791666666667,11.4,8.7,0.3,18.42,40.38,68.25,NA,25,13915,1.79662234998203
2022-02-12,2.14583333333333,191.083333333333,81.125,990.272916666667,85,11.0770833333333,13.8,8.1,0,8.71,17.96,31.17,NA,8,4328,1.84842883548983
2022-02-13,2.35,296.479166666667,60.3333333333333,983.683333333333,136.541666666667,11.7,15,7.6,0,16.29,27.54,52.33,NA,7,4394,1.59308147473828
2022-02-14,2.66041666666667,315.75,51.0833333333333,991.002083333333,146.541666666667,10.4125,15.3,6.2,0,7.38,27.33,38.54,NA,47,26770,1.75569667538289
2022-02-15,1.22916666666667,298.4375,56.4375,991.689583333333,96.3958333333333,11.0791666666667,16.5,7.5,0,39.46,47,107.21,NA,33,16547,1.99431921194174
2022-02-16,1.31875,258.416666666667,65.1458333333333,992.064583333333,166.354166666667,13.375,20.6,8.4,0,69.08,45.21,114.36,NA,23,14104,1.63074305161656
2022-02-17,1.525,264.9375,59.2708333333333,987.1,175.083333333333,14.9604166666667,22.4,10.4,0,38.21,46.92,104.92,NA,24,15986,1.50131364944326
2022-02-18,1.1875,285.833333333333,78,990.477083333333,17.9375,9.63125,11.8,6.2,0.2,10.29,29.42,45.12,NA,24,14365,1.67072746258267
2022-02-19,1.49166666666667,305.333333333333,57.9375,995.777083333333,179.5625,10.0020833333333,16.5,4.8,0,3.5,15.17,20.21,NA,18,9704,1.85490519373454
2022-02-20,1.68958333333333,269.6875,59.2291666666667,992.175,182.166666666667,12.1458333333333,19.7,5.5,0,16.05,34.09,58.73,NA,14,7759,1.80435623147313
2022-02-21,1.4625,259.291666666667,57.2083333333333,995.825,178.395833333333,11.2541666666667,18.4,6.6,0,22.38,46.46,80.42,NA,36,21023,1.71241021738096
2022-02-22,1.5,233.4375,74.8125,994.8,174.333333333333,10.9875,18.2,6,0,27.04,41.21,82.25,NA,34,20301,1.67479434510615
2022-02-23,1.425,272.25,73.2291666666667,991.6875,160.520833333333,12.11875,17.7,8.5,0,29.33,37.88,82.38,NA,42,25051,1.6765797772544
2022-02-24,1.36458333333333,234.625,78.6458333333333,994.341666666667,74.875,10.3458333333333,13.9,8,0,23.88,39.71,76,NA,35,19545,1.79073931951906
2022-02-25,0.960416666666667,205.458333333333,76.8541666666667,994.791666666667,76.3541666666667,8.52708333333333,10.7,5.7,2.7,7.58,33.62,45.21,NA,14,9482,1.47648175490403
2022-02-26,1.275,246.270833333333,71.0208333333333,993.522916666667,172.125,8.9625,14.9,4.5,0,8.75,28,41.17,NA,17,10954,1.55194449516158
2022-02-27,1.58958333333333,227.3125,71.1666666666667,996.0375,111.708333333333,10.0083333333333,13.7,7.5,0,22.68,42.86,77.36,NA,11,8577,1.28249970852279
2022-02-28,2.12291666666667,216.666666666667,72.2291666666667,995.28125,193.958333333333,11.00625,17.5,6.7,0,13.65,44.47,65.06,NA,37,18835,1.96442792673215
2022-03-01,0.760416666666667,224.5,86.1458333333333,991.025,50.2083333333333,9.77083333333333,14.3,6.6,0.1,29.04,51.71,95.67,NA,34,17731,1.91754554170662
2022-03-02,1.65416666666667,253,75.5416666666667,985.6,180.020833333333,11.0625,16.5,6.7,0,24.42,32.54,69.92,NA,59,29119,2.02616848106048
2022-03-03,1.19375,277.770833333333,67.5833333333333,984.1375,122.75,11.5291666666667,17.4,6.4,0,29.04,45.17,89.46,NA,55,25614,2.14726321542906
2022-03-04,1.65208333333333,272.333333333333,54.6458333333333,985.339583333333,161.125,11.0291666666667,16.4,8,0,4.29,18.79,24.96,NA,32,18392,1.73988690735102
2022-03-05,1.04791666666667,231.4375,83.0625,985.641666666667,64.0416666666667,8.10625,10.5,6.1,2.8,6.58,29.79,39.75,NA,17,12397,1.37129950794547
2022-03-06,1.14791666666667,210.083333333333,76.0416666666667,986.54375,126.541666666667,8.64375,13.3,5.6,0.1,22.67,35.12,69.54,NA,13,10032,1.29585326953748
2022-03-07,0.879166666666667,233.208333333333,88.1666666666667,988.066666666666,46.8541666666667,7.74166666666667,10.5,4.9,2.4,38.95,51.14,110.23,NA,50,20797,2.40419291243929
2022-03-08,1.14583333333333,238.166666666667,84.5208333333333,992.066666666667,131.604166666667,9.33125,14.1,5.5,0.1,33.58,39.58,90.79,NA,45,26637,1.68937943462102
2022-03-09,1.80625,232.854166666667,84.0208333333333,991.570833333333,118.395833333333,10.2541666666667,14.2,7.1,0.2,36.88,33.21,89.42,NA,44,24117,1.82443919227101
2022-03-10,1.24583333333333,183.666666666667,88.6458333333333,986.920833333333,48.2083333333333,10.1333333333333,12.6,8.4,3.1,25.42,44.29,83.12,NA,53,28700,1.84668989547038
2022-03-11,1.09791666666667,218.75,91.625,982.683333333333,68.375,9.98958333333333,13,8.1,42.2,3.21,26.79,31.29,NA,38,26813,1.41722298884869
2022-03-12,1.025,202.395833333333,82.9375,984.966666666667,108.354166666667,10.3104166666667,14.3,6.5,1.6,6.96,24.04,34.54,NA,9,4907,1.83411453026289
2022-03-13,3.0375,110.1875,82.7708333333333,990.802083333333,25.3541666666667,11.2916666666667,12.8,9,0.2,6.88,32,42.08,NA,13,6818,1.906717512467
2022-03-14,3.08333333333333,106.458333333333,87.7291666666667,993.508333333333,35.1041666666667,12.6,13.6,12,0,5.42,31.12,39.25,NA,59,29711,1.98579650634445
2022-03-15,2.67083333333333,94.75,81.3333333333333,989.154166666667,27.8541666666667,12.5333333333333,13.5,11.9,0,5.54,30.17,38.38,NA,72,25418,2.83263828782752
2022-03-16,1.39166666666667,77.1875,72.1666666666667,990.2375,43.6875,12.8229166666667,14.7,11.3,0.1,9.58,37.17,51.54,NA,37,19993,1.85064772670435
2022-03-17,1.4125,69.1041666666667,64.8333333333333,994.520833333333,24.6041666666667,12.4208333333333,14.1,11.2,0,17.62,45.58,72.62,NA,53,28948,1.83086914467321
2022-03-18,1.22083333333333,72.7083333333333,79.7291666666667,996.139583333333,20.3125,10.1291666666667,11.5,8.3,0.6,5.17,33.42,41.04,NA,34,20516,1.65724312731527
2022-03-19,2.11875,146.833333333333,84.5416666666667,996.060416666667,75.0833333333333,10.8854166666667,14.5,7.8,1,4.96,22.46,29.79,NA,10,6895,1.45032632342277
2022-03-20,3.71666666666667,113.541666666667,81.4166666666667,997.420833333334,76.1458333333333,10.90625,12.5,9,0.4,4.42,22.29,28.5,NA,9,6579,1.36798905608755
2022-03-21,1.83541666666667,87.2708333333333,74.875,998.289583333334,115.416666666667,9.2375,12.1,7.3,5,7.83,38.92,50.67,NA,64,33496,1.91067590160019
2022-03-22,1.84583333333333,105.354166666667,73.2708333333333,996.677083333333,90.1875,9.14375,11.9,7,0.7,14.17,41.83,63.35,NA,42,25363,1.65595552576588
2022-03-23,1.01041666666667,80.7291666666667,68.8958333333333,994.9625,65.7291666666667,9.8375,12,7.2,0,13.21,55.42,75.58,NA,42,22182,1.89342710305653
2022-03-24,2.16875,103.083333333333,63.0625,991.875,170.958333333333,11.54375,15.6,8.7,0,7.33,47.54,58.83,NA,30,17522,1.71213331811437
2022-03-25,0.84375,73.0833333333333,74.8958333333333,990.96875,41.9791666666667,10.1541666666667,12,9.1,4,2,28.75,31.46,NA,27,14096,1.91543700340522
2022-03-26,1.38125,158.0625,58.3333333333333,993.966666666667,163.5,13.05625,18.8,8.9,0,3.61,25.78,31.13,NA,13,8188,1.58768930141671
2022-03-27,1.26666666666667,210.208333333333,51.75,992.339583333333,201.375,12.84375,19,7.7,0,23.54,51.25,86.96,NA,6,4530,1.32450331125828
2022-03-28,1.67083333333333,140.895833333333,67.3125,980.547916666667,85.5833333333333,11.8520833333333,15.2,8.3,0,23.75,49.5,85.46,NA,37,20238,1.82824389761834
2022-03-29,1.0625,224.375,84.7291666666667,972.075,89.2916666666667,11.0375,14.2,8.7,9,9.08,34.5,48.08,NA,18,9836,1.83001220008133
2022-03-30,1.60208333333333,225.9375,79.2291666666667,969.96875,152.541666666667,10.9291666666667,15.3,7,0.2,5.62,29.33,37.83,NA,34,19172,1.77341957020655
2022-03-31,3.24791666666667,301.416666666667,35.2916666666667,975.385416666667,286.104166666667,8.67083333333333,12.8,4.3,0,6,20.62,29.5,NA,33,19312,1.70878210439105
2022-04-01,3.28541666666667,275.166666666667,46.25,980.783333333333,262.270833333333,7.53958333333333,14.6,2.6,0,1.33,10.42,11.88,NA,16,10954,1.46065364250502
2022-04-02,1.74791666666667,214.354166666667,58.7083333333333,986.075,120.583333333333,5.21875,7.5,3.1,0.2,2.46,23.25,26.79,NA,14,8290,1.68878166465621
2022-04-03,1.36666666666667,187.541666666667,65.75,987.366666666667,211.229166666667,6.525,12.2,1.3,0,23.29,35.38,70.83,NA,15,10958,1.36886293119182
2022-04-04,1.66666666666667,200.125,51.5416666666667,984.497916666667,263.229166666667,9.78541666666667,16.8,4.3,0,18.29,43.21,71.04,NA,53,27532,1.92503268923435
2022-04-05,1.89375,227.041666666667,49.75,981.366666666667,203.958333333333,12.39375,17.4,8,0,12.83,43.21,62.83,NA,45,24719,1.82046199279906
2022-04-06,2.05416666666667,245.541666666667,45.75,984.110416666667,284.104166666667,16.2125,23.4,8.1,0,15.9,37.52,61.67,NA,31,15097,2.05338809034908
2022-04-07,2.68541666666667,286.583333333333,38.4791666666667,982.170833333333,255.625,18.2145833333333,23.2,12,0,35.5,32.88,87.12,NA,35,20450,1.71149144254279
2022-04-08,2.73333333333333,175.708333333333,62.6666666666667,984.933333333333,231.208333333333,13.8520833333333,17.8,10.9,0,2.38,13.21,16.38,NA,30,15559,1.92814448229321
2022-04-09,1.82083333333333,246.541666666667,71.9791666666667,989.004166666667,169.25,12.225,17,8.2,0,2.21,12.88,15.88,NA,8,5233,1.52875979361743
2022-04-10,2.4125,151.875,76.625,985.285416666667,249.625,12.7958333333333,18.1,7.7,0,18.38,27.79,55.62,NA,16,9582,1.66979753704863
